Molecule ChEMBL ID,Smiles,pIC50
CHEMBL4471178,CC(C)n1cnc2c(NCc3cccc(C(F)(F)F)c3)ncnc21,4.886056648
CHEMBL600386,O=C(O)c1cc(O)c(O)c2c1c([N+](=O)[O-])cc1ccccc12,4.872895202
CHEMBL3125722,COc1ccc(-c2nc3c(NCCCNC(=O)C4CCCC4)c(-c4nc(C(=O)O)cs4)cnc3[nH]2)cc1,4.866461092
CHEMBL478487,Cc1ccc(CN/C=C2\C(=O)NC(=O)c3ccc(I)cc32)cc1O,4.866461092
CHEMBL3421971,COc1cc(N2CCN(C)CC2)ccc1Nc1nccc(-c2cn(C)c3c(C)nccc23)n1,4.862867524
CHEMBL550712,Nc1nc(O)c(Cc2nn3c(Cc4ccccc4)nnc3s2)s1,4.853871964
CHEMBL2062581,CC(=O)Nc1ccc2[nH]cc(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,4.853871964
CHEMBL3654242,CN(C)C(=O)c1cc2cnc(Nc3ccc(CN4CC(O)C4)cn3)nc2n1C1CCCC1,4.853871964
CHEMBL3421964,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1cc(-c2c[nH]c3cnccc23)ncn1,4.852014679
CHEMBL3421965,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1cc(-c2cn(C)c3cnccc23)ncn1,4.830061191
CHEMBL570313,NNc1nn2c(COc3ccc(Cl)cc3)nnc2s1,4.823908741
CHEMBL556836,c1ccc(Cc2nnc3sc(SSc4nn5c(Cc6ccccc6)nnc5s4)nn23)cc1,4.823908741
CHEMBL223147,CCN1C(=O)C(C)(C)c2cc3[nH]c4c(c3cc21)CCCc1c(C)n[nH]c1-4,4.823908741
CHEMBL603073,O=C1Nc2cc3ccccc3c3c4c(cc1c23)OCO4,4.823908741
CHEMBL601026,O=C(O)c1cc2c(c3c1c([N+](=O)[O-])cc1c(O)cccc13)OCO2,4.823908741
CHEMBL1630111,Nc1ccccc1NC(=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,4.823908741
CHEMBL100664,COc1ccccc1Nc1ccnc(Nc2ccc(OCC(O)CN(C)C)cc2)n1,4.823908741
CHEMBL478488,O=C1NC(=O)c2ccc(I)cc2/C1=C/NCc1ccc(-c2ccccc2)c(O)c1,4.821023053
CHEMBL1809196,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(C(F)(F)F)c(-c2cnc3ccccn23)n1,4.795880017
CHEMBL561985,Cc1nnc2sc(SCc3ccccc3)nn12,4.795880017
CHEMBL493940,CNc1nc2oc(-c3ccccc3)nc2c2c1ncn2C,4.795880017
CHEMBL4106830,CC(C)[C@H]1CNC(=O)c2cc3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n21,4.783570169
CHEMBL606426,COc1cccc2c1c(Cl)c([N+](=O)[O-])c1c(C(=O)O)cc(O)c(O)c12,4.782516056
CHEMBL2334966,N#Cc1ccc2ccn(-c3ccnc(N)n3)c2c1,4.782516056
CHEMBL3980145,CC1CN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCC3)CNC5=O)nc2)CC(C)N1CCC(C)(C)C,4.782516056
CHEMBL3421975,CS(=O)(=O)c1ccc(-c2nccc(-c3c[nH]c4cnccc34)n2)cc1,4.772524657
CHEMBL489030,COc1coc(CN/C=C2\C(=O)NC(=O)c3ccc(Br)cc32)cc1=O,4.772113295
CHEMBL447758,O=C1NC(=O)c2ccccc2/C1=C/NCc1cccc(O)c1,4.772113295
CHEMBL3218001,C#Cc1cccc(Nc2ncnc3ccc(S(=O)(=O)n4ccc(/C=C/C(=O)Nc5ccccc5N)c4)cc23)c1,4.769551079
CHEMBL2348172,Nc1nccc(-n2ccc3ccc(C(F)(F)F)cc32)n1,4.769551079
CHEMBL269881,Nc1nc(OCC2CCCCC2)c2nc[nH]c2n1,4.769551079
CHEMBL606245,Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC[C@@H](N)C2)ccc2[nH]ccc12,4.769551079
CHEMBL489627,O=C1NC(=O)c2ccccc2/C1=C/NCc1ccc(O)cc1,4.761953897
CHEMBL3421970,COc1cc(N2CCN(C)CC2)ccc1Nc1nccc(-c2c[nH]c3c(C)nccc23)n1,4.76025019
CHEMBL445162,CS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)c1,4.754487332
CHEMBL600387,O=C(O)c1cc(O)c(O)c2c1c([N+](=O)[O-])c(Cl)c1ccccc12,4.744727495
CHEMBL430854,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccc(Cl)cc3)n2)cc1,4.744727495
CHEMBL264406,CC(C)(C)n1nc(-c2cccc3ccccc23)c2c(N)ncnc21,4.744727495
CHEMBL5285499,CCCc1cc(N[C@@H]2CC[C@@H](N)C2)n2nccc2n1,4.739928612
CHEMBL489646,COc1ccc(CN/C=C2\C(=O)NC(=O)c3ccc(-c4ccsc4)cc32)cc1O,4.73754891
CHEMBL3134612,COc1cc(Nc2nccc(-c3ccc(Cl)cc3)n2)cc(OC)c1OC,4.726258164
CHEMBL100945,C#CCN(c1cc(Nc2ccc(OCC(O)CN(C)C)cc2)ncn1)c1cc(Cl)ccc1Cl,4.721246399
CHEMBL396360,N=C1NC(=O)/C(=C/c2ccc(-c3ccccc3[N+](=O)[O-])o2)S1,4.721246399
CHEMBL1760057,c1ccc2ncc(Nc3ccnc(Nc4ccc(OCCCN5CCCCC5)cc4)n3)cc2c1,4.709965389
CHEMBL486284,O=C1NC(=O)c2ccccc2/C1=C/Nc1ccc(CN2CCCCC2)cc1,4.707743929
CHEMBL1823632,O=C(NC(c1ccccc1)C1CCNCC1)c1ccc2cnccc2c1,4.705533774
CHEMBL3658032,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)nn3)nc2n1C1CCCC1,4.698970004
CHEMBL3892285,CS(=O)(Cc1cccc(Nc2ncc(F)c(-c3ccc(F)cc3OCc3ccccc3)n2)c1)=NC#N,4.698970004
CHEMBL513336,OCCn1cnc2c(NCc3ccccc3)nc(NCc3ccc(Br)cc3)nc21,4.698970004
CHEMBL488811,COc1cc(C2=C(c3cn(COc4ccccc4)c4ccccc34)CNC2=O)cc(OC)c1OC,4.698970004
CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,4.698970004
CHEMBL486302,O=C1NC(=O)c2ccc(I)cc2/C1=C/Nc1ccc(CN2CCCCC2)cc1,4.690369833
CHEMBL1089405,CP(C)(=O)c1ccc(Nc2nc(C3CCCC3)nc3c2ncn3CCc2cccc(O)c2)cc1,4.679853714
CHEMBL2163610,CC(=O)c1ccc(-c2ccc(Nc3c(C)c(N[C@H]4CCCNC4)nc4ccnn34)cc2)s1,4.677780705
CHEMBL1823653,O=C(NC(c1ccc(Cl)c(Cl)c1)C1CCCNC1)c1ccc2cnccc2c1,4.677780705
CHEMBL2348165,Nc1nccc(-n2ccc3ncccc32)n1,4.677780705
CHEMBL482883,O=C1NC(=O)c2ccccc2/C1=C/Nc1ccc(CN2CCOCC2)cc1,4.677780705
CHEMBL474807,CN1CCN(c2cccc3[nH]c(-c4n[nH]c5cc(-c6ccc(CO)cc6)ccc45)nc23)CC1,4.66756154
CHEMBL3217993,Nc1ccccc1NC(=O)c1ccc(COc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,4.657577319
CHEMBL322640,CN(C)CC(O)COc1ccc(Nc2cc(Nc3cc(Cl)ccc3Cl)ncn2)cc1,4.657577319
CHEMBL100675,Cc1ccc(Cl)c(Nc2cc(Nc3ccc(OCC(O)CN(C)C)cc3)ncn2)c1,4.657577319
CHEMBL2163616,COCCOc1ccc(Nc2c(C)c(N[C@H]3CCCNC3)nc3ccnn23)cc1,4.657577319
CHEMBL1235213,CCOc1ccc(Nc2c(C)c(N[C@H]3CCCNC3)nc3ccnn23)cc1,4.638272164
CHEMBL488646,COc1cc(C2=C(c3cn(COC(C)(C)C)c4ccccc34)CNC2=O)cc(OC)c1OC,4.638272164
CHEMBL551318,Cc1nnc2sc(SSc3nn4c(C)nnc4s3)nn12,4.638272164
CHEMBL550856,Sc1nn2c(Cc3ccccc3)nnc2s1,4.638272164
CHEMBL522011,CNc1nc2c(nc(-c3ccccc3)n2C)c2c1ncn2C,4.638272164
CHEMBL2163623,CCc1c(NC2CCCNC2)nc2ccnn2c1Nc1ccc(F)c(Cl)c1,4.619788758
CHEMBL557237,CCSc1nn2c(Cc3ccccc3)nnc2s1,4.619788758
CHEMBL99699,CC(C)c1ccccc1Nc1cc(Nc2ccc(OCC(O)CN(C)C)cc2)ncn1,4.619788758
CHEMBL563674,S=c1[nH]c(=S)c2c(Cc3nn4c(Cc5ccccc5)nnc4s3)n[nH]c2[nH]1,4.619788758
CHEMBL550855,Cc1nnc2sc(Cc3n[nH]c4[nH]c(=S)[nH]c(=S)c34)nn12,4.619788758
CHEMBL557238,CCSc1nn2c(COc3ccc(Cl)cc3)nnc2s1,4.619788758
CHEMBL316887,CN(C)CC(O)COc1ccc(Nc2cc(Nc3ccccc3[N+](=O)[O-])ncn2)cc1,4.602059991
CHEMBL604748,COc1cc(O)cc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,4.602059991
CHEMBL3797559,Nc1ncccc1-c1nc2ccccc2[nH]1,4.602059991
CHEMBL2163608,Cc1nc2ccc(Nc3c(C)c(N[C@H]4CCCNC4)nc4ccnn34)cc2s1,4.602059991
CHEMBL600828,COc1c(O)ccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,4.602059991
CHEMBL203006,Brc1cccc(-c2cc(NCc3ccncc3)n3ncnc3n2)c1,4.585026652
CHEMBL2062563,CC(=O)Nc1ccc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,4.585026652
CHEMBL99687,Cc1ccc(Nc2ccnc(Nc3ccc(OCC(O)CN(C)C)cc3)n2)cc1,4.585026652
CHEMBL1087650,CN1C[C@@H]2C[C@H]1CN2c1ccc(-c2ccnc3c(-c4cccc(O)c4)c(-c4ccncc4)nn23)cc1,4.578396073
CHEMBL483535,N#Cc1ccc2c(c1)/C(=C/Nc1ccc(CN3CCCCC3)cc1)C(=O)NC2=O,4.576754126
CHEMBL2042136,C[C@@H](Oc1cc(-c2cc(-c3cc(CN(C)C)cs3)cnc2N)ccc1C(N)=O)c1ccccc1C(F)(F)F,4.575118363
CHEMBL1806525,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(C#N)c(-c2cnc3ccccn23)n1,4.568636236
CHEMBL2163611,Cc1c(N[C@H]2CCCNC2)nc2ccnn2c1Nc1ccc2c(cnn2C)c1,4.568636236
CHEMBL232148,NS(=O)(=O)c1ccc(-c2ccc(/C=C3\SC(=O)NC3=O)o2)cc1,4.568636236
CHEMBL100811,CN(C)CC(O)COc1ccc(Nc2cc(Nc3ccccc3Br)ncn2)cc1,4.552841969
CHEMBL495758,c1ccc2[nH]c(-c3cc[nH]n3)nc2c1,4.552841969
CHEMBL2348176,Nc1nccc(-n2ccc3ccccc32)n1,4.54515514
CHEMBL573578,CC(C)(C)n1nc(Cc2cccc3ccccc23)c2c(N)ncnc21,4.537602002
CHEMBL209148,COc1cc(C)c(Sc2cnc(NC(=O)c3ccc(CNC(C)C(C)(C)C)cc3)s2)cc1C(=O)N1CCN(C(C)=O)CC1,4.537602002
CHEMBL603494,O=C(O)c1cc2c(c3c1c([N+](=O)[O-])cc1ccc(O)cc13)OCO2,4.522878745
CHEMBL454973,CNc1nc2sc(-c3cccc(CNC(C)=O)c3)nc2c2c1ncn2C,4.508638306
CHEMBL491064,Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cc(C3CC3)ccc21,4.494850022
CHEMBL2163624,Cc1c(NC2CCCNC2)nc2ccnn2c1Nc1ccc(F)c(Cl)c1,4.48148606
CHEMBL269538,COc1ccc2c(c1)[nH]c1c(C)nccc12,4.48148606
CHEMBL3421636,CN1CCN(c2ccc(Nc3cc(-c4c[nH]c5ccccc45)ncn3)cc2)CC1,4.478665743
CHEMBL2348175,Nc1nccc(-n2ccc3ccc(F)cc32)n1,4.468521083
CHEMBL102047,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccccc3)n2)cc1,4.468521083
CHEMBL101557,CN(C)CC(O)COc1ccc(Nc2cc(Nc3cc(C(F)(F)F)ccc3F)ncn2)cc1,4.455931956
CHEMBL101052,COc1ccc(Nc2ccnc(Nc3ccc(OCC(O)CN(C)C)cc3)n2)cc1,4.443697499
CHEMBL3736216,COc1ccc2[nH]nc(C(=O)NCC3CCN(CCc4ccc(O)cc4)CC3)c2c1,4.443697499
CHEMBL4462126,CC(C1CC1)n1cnc2c(NCc3cccc(C(F)(F)F)c3)nc(NCCN(C)C)nc21,4.431798276
CHEMBL563733,S=c1[nH]c(=S)c2c(Cc3nn4c(COc5ccc(Cl)cc5)nnc4s3)n[nH]c2[nH]1,4.431798276
CHEMBL2346665,Nc1nccc(-n2ccc3cnc(Cl)cc32)n1,4.420216403
CHEMBL101558,CN(C)CC(O)COc1ccc(Nc2cc(Nc3c(F)cccc3F)ncn2)cc1,4.420216403
CHEMBL3421979,Cc1nccc(-c2c[nH]c3cnccc23)n1,4.415906345
CHEMBL1952030,COc1cc[nH]c1/C=C1\C(=O)Nc2ccc([N+](=O)[O-])cc21,4.408935393
CHEMBL2348180,N#Cc1ccc2ccn(-c3ccnc(N)c3)c2c1,4.408935393
CHEMBL418793,Cc1ccccc1Nc1cc(Nc2ccc(OCC(O)CN(C)C)cc2)ncn1,4.408935393
CHEMBL486487,CN(C)C(=O)c1ccc2c(c1)/C(=C/Nc1ccc(CN3CCCCC3)cc1)C(=O)NC2=O,4.400116928
CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,4.397940009
CHEMBL323015,Cc1cc(C)nc(Sc2cc(=O)c3c(O)cc(O)c(C4CCN(C)CC4O)c3o2)n1,4.393618635
CHEMBL3943841,CN(C)C1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1,4.382894769
CHEMBL490251,O=C1NC(=O)c2ccc(I)cc2/C1=C/NCc1ccn(-c2ccccc2)c(=O)c1,4.381951903
CHEMBL2348170,Nc1nccc(-n2ccc3cccnc32)n1,4.37675071
CHEMBL509435,COc1cc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2)cc(OC)c1OC,4.37675071
CHEMBL490053,COc1ccc(CN(C)/C=C2\C(=O)NC(=O)c3ccc(Br)cc32)cc1O,4.35261703
CHEMBL2348181,N#Cc1ccc2ccn(-c3cccc(N)n3)c2c1,4.346787486
CHEMBL2348167,Nc1nccc(-n2ccc3ccncc32)n1,4.345823458
CHEMBL484274,CCOc1ccc(CN/C=C2\C(=O)NC(=O)c3ccc(Br)cc32)cc1O,4.341988603
CHEMBL3421974,O=C(NC1CCCC1)c1ccc(-c2nccc(-c3c[nH]c4cnccc34)n2)cc1,4.338329264
CHEMBL233349,N=C1NC(=O)/C(=C/c2ccc(-c3ccc(C(=O)O)cc3)o2)S1,4.327902142
CHEMBL486285,CN1CCN(c2ccc(N/C=C3\C(=O)NC(=O)c4cc(Br)ccc43)cc2)CC1,4.327902142
CHEMBL487526,CN1CCN(c2ccc(N/C=C3\C(=O)NC(=O)c4ccc(C(=O)N(C)C)cc43)cc2)CC1,4.327902142
CHEMBL259244,CCC(C)Oc1nc(N)nc2[nH]cnc12,4.30980392
CHEMBL2163609,Cc1c(N[C@H]2CCCNC2)nc2ccnn2c1Nc1ccc(C(=O)NC2CCCC2)cc1,4.30980392
CHEMBL1809197,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(OC)c(-c2cnc3ccccn23)n1,4.27572413
CHEMBL3421980,Cc1nccc(-c2cn(Cc3ccccc3)c3cnccc23)n1,4.246393963
CHEMBL319709,NC(=O)c1ccc(Nc2nc(N)cc(OCC3CCCCC3)n2)cc1,4.229147988
CHEMBL2163612,Cc1c(N[C@H]2CCCNC2)nc2ccnn2c1Nc1ccc(OCCN2CCOCC2)cc1,4.207608311
CHEMBL201307,COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,4.207608311
CHEMBL525921,Cc1ccc(-c2ccc(C(=O)N(C)CCc3c[nH]c4ccccc34)cc2)cc1,4.15490196
CHEMBL599552,O=C1/C(=C2\Nc3ccccc3C2=O)Nc2ccccc21,4.15490196
CHEMBL3604460,CC1=C(C(=O)OC2CCCCC2)C(c2ccc([N+](=O)[O-])cc2)C2=C(CC(C)(C)CC2=O)N1,4.148741651
CHEMBL3545110,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,4.119186408
CHEMBL328623,Cc1ccc(F)c(Nc2cc(Nc3ccc(OCC(O)CN(C)C)cc3)ncn2)c1,4.091514981
CHEMBL499521,Nc1c[nH]nc1C(=O)Nc1ccc(F)cc1,4.070581074
CHEMBL101868,COc1ccccc1Nc1cc(Nc2ccc(OCC(O)CN(C)C)cc2)ncn1,4.070581074
CHEMBL498705,CN(CCc1c[nH]c2ccccc12)C(=O)c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,4.040958608
CHEMBL285527,O=S(=O)(O)c1cccc2cccc(Nc3ccccc3)c12,4.040958608
CHEMBL457179,CN(CCc1c[nH]c2ccccc12)C(=O)c1ccc(-c2ccncc2)cc1,4.036212173
CHEMBL317281,CN(C)CC(O)COc1ccc(Nc2cc(Nc3ccc(F)cc3F)ncn2)cc1,4.031517051
CHEMBL102622,Cc1nc2ccccn2c1-c1ccnc(NC(=O)C(F)(F)F)n1,4.022276395
CHEMBL1222565,O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23)cc1,4.022276395
CHEMBL99647,CN(C)CC(O)COc1ccc(Nc2cc(Nc3ccccc3Cl)ncn2)cc1,4.022276395
CHEMBL5278835,Nc1nonc1-n1nnc(C(=O)/N=N/Cc2ccncc2)c1CN1CCCCC1,4.017728767
CHEMBL197077,NC1=NONC1N1N=NC(C(=O)N/N=C/c2ccncc2)C1CN1CCCCC1,4.017728767
CHEMBL445420,O=C(Nc1ccccc1)c1cc[nH]n1,4.013228266
CHEMBL522760,COc1cccc2c(C3=C(c4cn(C)c5cc(Cl)c(F)cc45)C(=O)NC3=O)coc12,4.004364805
CHEMBL259850,COc1ccc(CNC(=O)Nc2ncc([N+](=O)[O-])s2)cc1,4
CHEMBL3616877,CCOc1cc(C(=O)Nc2ccc(S(=O)(=O)Nc3nc(C)cc(C)n3)cc2)cc(OCC)c1OCC,3.978397284
CHEMBL474441,CNc1ccc(-c2ccc3c(-c4nc5c(N6CCN(C)CC6)cccc5[nH]4)n[nH]c3c2)cc1,3.962573502
CHEMBL457047,NS(=O)(=O)c1cccc2c(O)cccc12,3.920818754
CHEMBL233763,N=C1NC(=O)/C(=C/c2ccc(-c3ccc(S(=O)(=O)N4CCOCC4)cc3)o2)S1,3.823908741
CHEMBL515051,O=C(NCCc1c[nH]c2ccccc12)c1cccc(-c2cccnc2)c1,3.823908741
CHEMBL3616869,CSc1ccc(/C=N/c2cc([N+](=O)[O-])ccc2O)cc1,3.819874125
CHEMBL86795,c1ccc2[nH]ncc2c1,3.732828272
CHEMBL557321,Fc1ccc2[nH]cc(CCn3ccc4ccccc43)c2c1,3.698970004
CHEMBL29197,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,3.602059991
CHEMBL525530,CC(C)(C)c1ccc(-c2ccccc2C(=O)NCCc2c[nH]c3ccccc23)cc1,3.581698709
CHEMBL525538,COc1ccc(-c2ccc(C(=O)N(C)CCc3c[nH]c4ccccc34)cc2)cc1,3.539102157
CHEMBL456378,O=C(c1ccc(-c2cccc(F)c2)cc1)N1CCc2c([nH]c3ccccc23)C1,3.528708289
CHEMBL456584,O=C(c1ccc(-c2ccccc2F)cc1)N1CCc2c([nH]c3ccccc23)C1,3.508638306
CHEMBL457390,O=C(c1ccccc1-c1cccnc1)N1CCc2c([nH]c3ccccc23)C1,3.505845406
CHEMBL457191,O=C(c1cccc(-c2ccc(F)cc2)c1)N1CCc2c([nH]c3ccccc23)C1,3.49757288
CHEMBL456113,COc1ccccc1-c1ccc(C(=O)N2CCc3c([nH]c4ccccc34)C2)cc1,3.493494968
CHEMBL455931,O=C(c1cccc(-c2ccccc2F)c1)N1CCc2c([nH]c3ccccc23)C1,3.474955193
CHEMBL517154,Cc1ccccc1-c1ccc(C(=O)N2CCc3c([nH]c4ccccc34)C2)cc1,3.468521083
CHEMBL191632,Nc1cncc(Cl)n1,3.455931956
CHEMBL457180,O=C(c1ccccc1-c1ccncc1)N1CCc2c([nH]c3ccccc23)C1,3.450996738
CHEMBL457401,O=C(c1ccccc1-c1ccc(F)cc1)N1CCc2c([nH]c3ccccc23)C1,3.447331784
CHEMBL456796,COc1cccc(-c2cccc(C(=O)N3CCc4c([nH]c5ccccc45)C3)c2)c1,3.441291429
CHEMBL456760,COc1ccccc1-c1ccccc1C(=O)NCCc1c[nH]c2ccccc12,3.425968732
CHEMBL515356,Cc1cccc(-c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)C2)c1,3.413412695
CHEMBL569847,Cc1ccc2[nH]cc(CCn3ccc4ccccc43)c2c1,3.397940009
CHEMBL463384,Cc1cccc(-c2ccc(C(=O)N3CCc4c([nH]c5ccccc45)C3)cc2)c1,3.392544977
CHEMBL456121,Cc1cccc(-c2ccccc2C(=O)NCCc2c[nH]c3ccccc23)c1,3.391473966
CHEMBL456964,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1-c1cccc(F)c1,3.379863945
CHEMBL456112,COc1cccc(-c2ccc(C(=O)N3CCc4c([nH]c5ccccc45)C3)cc2)c1,3.372634143
CHEMBL557049,Clc1ccc2c(ccn2CCc2c[nH]c3ccccc23)c1,3.366531544
CHEMBL457190,O=C(c1ccccc1-c1ccccc1F)N1CCc2c([nH]c3ccccc23)C1,3.36251027
CHEMBL456995,O=C(c1ccc(-c2ccc(F)cc2)cc1)N1CCc2c([nH]c3ccccc23)C1,3.358525889
CHEMBL458075,Cc1cccc(-c2cccc(C(=O)N3CCc4c([nH]c5ccccc45)C3)c2)c1,3.332547047
CHEMBL456143,Cc1ccc(-c2cccc(C(=O)N3CCc4c([nH]c5ccccc45)C3)c2)cc1,3.331614083
CHEMBL515674,O=C(c1ccccc1-c1cccc(F)c1)N1CCc2c([nH]c3ccccc23)C1,3.318758763
CHEMBL556095,Cc1ccc2c(ccn2CCc2c[nH]c3ccccc23)c1,3.301029996
CHEMBL258765,O=C1c2ccccc2-[n+]2ccc3c([nH]c4ccccc43)c21.[Cl-],3.301029996
CHEMBL213805,CN(CCc1c[nH]c2ccccc12)C(=O)c1ccc(-c2ccccc2)cc1,3.283162277
CHEMBL509499,O=C(c1cccc(-c2cccc(F)c2)c1)N1CCc2c([nH]c3ccccc23)C1,3.21395879
CHEMBL458076,Cc1ccccc1-c1cccc(C(=O)N2CCc3c([nH]c4ccccc34)C2)c1,3.177178355
CHEMBL559882,Cc1ccc2c(c1)CCN2C(=O)C(=O)c1c[nH]c2ccc(C)cc12,3.148741651
CHEMBL463383,Cc1ccc(-c2ccc(C(=O)N3CCc4c([nH]c5ccccc45)C3)cc2)cc1,3.133122186
CHEMBL498521,CN(CCc1c[nH]c2ccccc12)C(=O)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,3.127843727
CHEMBL556712,O=C(C(=O)N1CCc2ccccc21)c1c[nH]c2ccccc12,3.119186408
CHEMBL496481,O=C(NCCc1c[nH]c2ccccc12)c1ccc(-c2ccc(F)cc2)cc1,3.116906641
CHEMBL540971,O=C(C(=O)N1CCc2cc(F)ccc21)c1c[nH]c2ccccc12,3.102372909
CHEMBL498710,CC(C)(C)c1ccc(-c2ccc(C(=O)NCCc3c[nH]c4ccccc34)cc2)cc1,3.102372909
CHEMBL496482,Cc1ccc(-c2ccc(C(=O)NCCc3c[nH]c4ccccc34)cc2)cc1,3.088309841
CHEMBL559683,O=C(C(=O)N1CCc2cc(F)ccc21)c1c[nH]c2ccc(F)cc12,3.088309841
CHEMBL521733,O=C(NCCc1c[nH]c2ccccc12)c1ccc(-c2ccccc2)cc1,3.068033885
CHEMBL549303,Clc1ccc2c(ccn2CCc2c[nH]c3ccc(Cl)cc23)c1,3.064492734
CHEMBL498520,CN(CCc1c[nH]c2ccccc12)C(=O)c1ccc(-c2ccc(F)cc2)cc1,3.057991947
CHEMBL563948,Fc1ccc2c(ccn2CCc2c[nH]c3ccc(F)cc23)c1,3.048176965
CHEMBL561136,Cc1ccc2c(c1)CCN2C(=O)C(=O)c1c[nH]c2ccccc12,3.040958608
CHEMBL552136,O=C(C(=O)N1CCc2cc(Cl)ccc21)c1c[nH]c2ccc(Cl)cc12,3.038578906
CHEMBL456965,COc1ccc(-c2ccccc2C(=O)NCCc2c[nH]c3ccccc23)cc1,3.03574037
CHEMBL456759,COc1cccc(-c2ccccc2C(=O)NCCc2c[nH]c3ccccc23)c1,3.033389013
CHEMBL549792,c1ccc2c(c1)ccn2CCn1ccc2ccccc21,3.026872146
CHEMBL560393,c1ccc2c(c1)ccn2CCCCCn1ccc2ccccc21,3.022276395
CHEMBL562198,Cc1ccc2[nH]cc(C(=O)C(=O)N3CCc4ccccc43)c2c1,3.021819483
CHEMBL560278,Cc1ccc2c(ccn2CCc2c[nH]c3ccc(C)cc23)c1,3.017728767
CHEMBL551936,O=C(C(=O)N1CCc2ccccc21)c1c[nH]c2ccc(Cl)cc12,3.00656377
CHEMBL498130,O=C(NCCc1c[nH]c2ccccc12)c1cccc(-c2ccccc2)c1,2.999132278
CHEMBL558849,c1ccc2c(c1)ccn2CCCCn1ccc2ccccc21,2.988852639
CHEMBL558601,O=C(C(=O)N1CCc2cc(Cl)ccc21)c1c[nH]c2ccccc12,2.987162775
CHEMBL557456,c1ccc2c(c1)ccn2CCCn1ccc2ccccc21,2.970616222
CHEMBL527039,COc1ccc(-c2ccc(C(=O)NCCc3c[nH]c4ccccc34)cc2)cc1,2.964570262
CHEMBL456797,COc1ccccc1-c1cccc(C(=O)N2CCc3c([nH]c4ccccc34)C2)c1,2.955068454
CHEMBL551612,O=C(C(=O)N1CCc2ccccc21)c1c[nH]c2ccc(F)cc12,2.935542011
CHEMBL549850,c1ccc2c(c1)ccn2CCCCCCn1ccc2ccccc21,2.91721463
CHEMBL497454,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1-c1ccc(F)cc1,2.915066425
CHEMBL557050,c1ccc2c(c1)CCN2CCN1CCc2ccccc21,2.910094889
